image_path,information_type,identifiability_gold,location_gold,activity_gold,blur_presence,sharing_gold,high_level_category,subcategory
img4971,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img4972,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img4973,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img4974,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img4975,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img4976,"[0,0,0,0,1,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img4977,"[0,0,0,0,0,0,0,1]",0.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Public,Public
img4978,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img4979,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img498,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img4980,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img4981,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img4982,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img4983,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img4984,"[1,0,0,1,1,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,1,1,0,0]",Public,Public
img4985,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img4986,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img4987,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img4988,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img4989,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img499,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img4990,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img4991,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img4992,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img4993,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img4994,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img4995,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Public,Public
img4996,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img4997,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img4998,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img4999,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img5,"[1,0,0,0,1,0,0,0]",2.0,1.0,1.0,0.0,"[0,1,1,0,0,0]",Location information,Public facilities
img50,"[1,0,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Public,Public
img500,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img5000,"[0,0,0,0,1,0,0,0]",0.0,0.0,1.0,0.0,"[0,1,1,1,0,0]",Public,Public
img501,"[0,0,0,0,0,1,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img502,"[1,0,0,1,0,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,1,0,0,0]",Public,Public
img503,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img504,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Public,Public
img505,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img506,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img507,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img508,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img509,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img51,"[1,0,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Public,Public
img510,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img511,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img512,"[1,1,1,1,0,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,1,1,0,0]",Public,Public
img513,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img514,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Public,Public
img515,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img516,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img517,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Public,Public
img518,"[1,0,0,1,0,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,1,0,0,0]",Public,Public
img519,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img52,"[1,0,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Public,Public
img520,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img521,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img522,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img523,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img524,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img525,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img526,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img527,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img528,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img529,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img53,"[1,0,1,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Public,Public
img530,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img531,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img532,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img533,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img534,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img535,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img536,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img537,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img538,"[1,1,0,0,0,0,0,1]",1.0,0.0,0.0,1.0,"[0,1,1,1,0,0]",Public,Public
img539,"[0,0,1,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img54,"[1,1,0,0,0,1,0,0]",2.0,0.0,1.0,0.0,"[0,1,1,0,0,0]",Public,Public
img540,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img541,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img542,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img543,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img544,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img545,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img546,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img547,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img548,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img549,"[0,0,0,0,0,0,0,0]",0.0,0.0,,0.0,"[0,1,1,1,1,0]",Public,Public
img55,"[0,0,0,0,0,0,1,1]",0.0,2.0,2.0,0.0,"[0,1,0,0,0,0]",Public,Public
img550,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img551,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img552,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img553,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img554,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img555,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img556,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img557,"[0,0,0,0,1,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img558,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img559,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img56,"[1,1,0,0,0,1,1,0]",2.0,1.0,2.0,0.0,"[0,1,0,0,0,0]",Public,Public
img560,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img561,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img562,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img563,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img564,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img565,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img566,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img567,"[1,0,0,1,0,0,0,0]",1.0,0.0,1.0,0.0,"[0,1,1,1,0,0]",Public,Public
img568,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img569,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img57,"[1,0,0,0,0,1,1,0]",2.0,2.0,2.0,0.0,"[0,1,0,0,0,0]",Public,Public
img570,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img571,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img572,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img573,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img574,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img575,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,1]",Public,Public
img576,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img577,"[1,1,0,1,0,0,0,0]",1.0,0.0,1.0,0.0,"[0,1,1,1,0,0]",Public,Public
img578,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img579,"[1,0,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img58,"[1,0,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,1,0,0,0]",Public,Public
img580,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img581,"[0,0,0,0,1,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img582,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img583,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Public,Public
img584,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img585,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img586,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img587,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img588,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,1,0]",Public,Public
img589,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img59,"[0,0,0,0,0,1,1,0]",0.0,1.0,2.0,0.0,"[0,1,0,0,0,0]",Public,Public
img590,"[1,1,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img591,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img592,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img593,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Workplace/School
img594,"[1,1,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img595,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img596,"[1,0,1,0,0,0,0,0]",2.0,1.0,0.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Workplace/School
img597,"[1,0,0,0,0,0,0,0]",2.0,1.0,0.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Workplace/School
img598,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img599,"[1,1,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img6,"[1,0,1,0,1,0,0,0]",1.0,1.0,1.0,0.0,"[0,1,1,0,0,0]",Location information,Public facilities
img60,"[1,0,1,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Public,Public
img600,"[1,0,0,0,0,0,0,0]",2.0,1.0,0.0,,"[0,1,1,0,0,0]",Personal identity and sensitive information,Workplace/School
img601,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img602,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img603,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img604,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img605,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img606,"[1,0,1,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img607,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img608,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img609,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img61,"[1,0,1,0,0,1,1,0]",2.0,2.0,2.0,0.0,"[0,0,0,0,0,0]",Public,Public
img610,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img611,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img612,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img613,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img614,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img615,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img616,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img617,"[1,1,1,0,1,0,0,0]",2.0,1.0,0.0,,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img618,"[1,0,1,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Workplace/School
img619,"[1,1,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img62,"[0,0,0,0,0,0,0,0]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Public,Public
img620,"[1,1,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,0,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img621,"[0,0,1,0,0,1,0,0]",0.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img622,"[1,1,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img623,"[1,0,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img624,"[1,1,0,0,0,0,0,0]",2.0,2.0,1.0,0.0,"[0,1,1,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img625,"[1,1,1,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img626,"[1,0,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img627,"[1,0,1,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img628,"[1,1,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img629,"[1,1,0,0,0,1,0,0]",2.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img63,"[1,0,0,1,1,0,0,0]",1.0,0.0,1.0,0.0,"[0,1,1,0,0,0]",Body and appearance,Body exposure and sexual implication
img630,"[1,1,1,1,0,0,0,0]",2.0,2.0,2.0,0.0,"[0,1,1,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img631,"[1,0,0,0,0,1,0,0]",2.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img632,"[1,1,1,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img633,"[1,0,0,0,0,1,0,0]",0.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img634,"[1,0,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,1,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img635,"[1,1,1,0,0,1,0,0]",2.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img636,"[1,0,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img637,"[1,0,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img638,"[1,1,1,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img639,"[1,1,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img64,"[1,0,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Body and appearance,Body exposure and sexual implication
img640,"[0,0,0,0,0,1,0,0]",0.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img641,"[1,1,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img642,"[1,1,1,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img643,"[0,0,0,0,0,1,0,0]",1.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img644,"[1,1,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img645,"[0,0,0,0,0,1,0,0]",0.0,0.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img646,"[1,1,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img647,"[1,0,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img648,"[1,1,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img649,"[1,1,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img65,"[1,0,0,1,1,0,0,0]",2.0,1.0,1.0,0.0,"[0,1,0,0,0,0]",Body and appearance,Body exposure and sexual implication
img650,"[1,0,0,0,0,1,0,0]",2.0,1.0,1.0,0.0,"[0,0,0,0,0,0]",Socio-cultural sensitive information,Politics/Social position
img651,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Personal information
img652,"[0,0,0,0,0,0,1,1]",0.0,2.0,2.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img653,"[1,0,1,0,0,0,0,1]",2.0,2.0,0.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img654,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Personal information
img655,"[1,1,0,0,1,0,0,0]",2.0,0.0,1.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Personal information
img656,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Personal information
img657,"[1,0,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Personal information
img658,"[1,1,0,0,0,0,0,0]",1.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
img659,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Personal information
img66,"[1,1,0,0,1,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Body and appearance,Body exposure and sexual implication
img660,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Personal information
img661,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Personal information
img662,"[1,0,0,0,0,0,0,0]",2.0,2.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Personal information
img663,"[0,0,0,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Personal information
img664,"[1,1,0,0,0,0,0,0]",2.0,0.0,0.0,0.0,"[0,1,1,1,0,0]",Personal identity and sensitive information,Personal information
img665,"[1,0,1,0,0,0,0,1]",0.0,0.0,0.0,0.0,"[0,1,1,0,0,0]",Personal identity and sensitive information,Personal information
